run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5	fastq_file_role	submitted_file_role	sra_file_role	bam_file_role
ERR731828	PRJEB7373	ERP007094	SAMEA3207661	ERS639495	ERX675774	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	twi		SINGLE	OTHER	SYNTHETIC	other	122297	4891880	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:101-7	ena-RUN-KI-BN-14-01-2015-13:03:38:101-7	4518441	1c13ea03cdfeee3f6d8f594e24c71a57	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731828/ERR731828.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731828/ERR731828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731828/ERR731828.fastq.gz	4190323	74bb25fbaf14a508da8f74b092f3a881	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731828/KAA_TAAGTG40NGAA_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731828/KAA_TAAGTG40NGAA_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731828/KAA_TAAGTG40NGAA_3.fastq.gz	FASTQ	2886295	ff2ec69a06c6989e10a3e5c21c2b52b9	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731828	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731828	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731828	KAA_TAAGTG40NGAA_3		twi		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650318	PRJEB7373	ERP007094	SAMEA2806166	ERS563056	ERX606672	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	ERR		SINGLE	OTHER	SYNTHETIC	other	49864	1994560	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-188	ena-RUN-KI-BN-06-10-2014-20:05:33:258-188	2252048	773b3f0dc7d6d6dfc4db1ec9364a86d4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650318/ERR650318.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650318/ERR650318.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650318/ERR650318.fastq.gz	2105360	dbd69951b5015a1dc1bac84f4bff23a3	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650318/KL_TGATCA40NAGG_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650318/KL_TGATCA40NAGG_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650318/KL_TGATCA40NAGG_4.fastq.gz	FASTQ	1539207	b35a0bf254fdbdfa9f531618288d6d20	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650318	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650318	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650318	KL_TGATCA40NAGG_4		ERR		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR731830	PRJEB7373	ERP007094	SAMEA3207663	ERS639497	ERX675776	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	sens		SINGLE	OTHER	SYNTHETIC	other	254395	10175800	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:101-9	ena-RUN-KI-BN-14-01-2015-13:03:38:101-9	9505183	4573ee18aaa7dab9e3b81173e8188047	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731830/ERR731830.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731830/ERR731830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731830/ERR731830.fastq.gz	8817575	7c454d38658f21ded0f0fc3afd44c152	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731830/KAA_TATGCT40NACT_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731830/KAA_TATGCT40NACT_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731830/KAA_TATGCT40NACT_1.fastq.gz	FASTQ	6065523	6d053efae69e898ab5663a837181ea35	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731830	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731830	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731830	KAA_TATGCT40NACT_1		sens		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650320	PRJEB7373	ERP007094	SAMEA2806168	ERS563058	ERX606674	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	vis		SINGLE	OTHER	SYNTHETIC	other	139719	5588760	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-190	ena-RUN-KI-BN-06-10-2014-20:05:33:258-190	6103944	7ac29d1b09283d4d0c41676970b306f4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650320/ERR650320.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650320/ERR650320.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650320/ERR650320.fastq.gz	5703213	50bf1f34b6dc559c719d51e06d2aa71b	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650320/KL_TGCACC40NAGA_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650320/KL_TGCACC40NAGA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650320/KL_TGCACC40NAGA_2.fastq.gz	FASTQ	4044580	6ab762a45d5d98f311b0e8a86cfff4a2	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650320	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650320	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650320	KL_TGCACC40NAGA_2		vis		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650321	PRJEB7373	ERP007094	SAMEA2806169	ERS563059	ERX606675	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	vis		SINGLE	OTHER	SYNTHETIC	other	190735	7629400	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-191	ena-RUN-KI-BN-06-10-2014-20:05:33:258-191	8286073	9fe42ec5416f82aa41f3c2835a204ca4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650321/ERR650321.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650321/ERR650321.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650321/ERR650321.fastq.gz	7731330	ecd437ff2adef4fa627b24089ce0c685	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650321/KL_TGCACC40NAGA_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650321/KL_TGCACC40NAGA_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650321/KL_TGCACC40NAGA_3.fastq.gz	FASTQ	5546836	30884a30c47df2507a6dcfaf70e66757	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650321	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650321	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650321	KL_TGCACC40NAGA_3		vis		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR731831	PRJEB7373	ERP007094	SAMEA3207664	ERS639498	ERX675777	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	sens		SINGLE	OTHER	SYNTHETIC	other	212116	8484640	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:101-10	ena-RUN-KI-BN-14-01-2015-13:03:38:102-10	7982585	79d2536efa1bc7684856c86b2d81577e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731831/ERR731831.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731831/ERR731831.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731831/ERR731831.fastq.gz	7408963	998b217d55cc954640c03289b123c28a	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731831/KAA_TATGCT40NACT_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731831/KAA_TATGCT40NACT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731831/KAA_TATGCT40NACT_2.fastq.gz	FASTQ	5114159	00c17864c140b3a50312ec4befd02987	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731831	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731831	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731831	KAA_TATGCT40NACT_2		sens		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR731833	PRJEB7373	ERP007094	SAMEA3207666	ERS639500	ERX675779	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	sens		SINGLE	OTHER	SYNTHETIC	other	183362	7334480	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:102-12	ena-RUN-KI-BN-14-01-2015-13:03:38:102-12	6699339	0113efb1e25306abb79755f3d65e746d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731833/ERR731833.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731833/ERR731833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731833/ERR731833.fastq.gz	6204377	a0ada1557bca6b3a09a7a92f5deeae7d	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731833/KAA_TATGCT40NACT_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731833/KAA_TATGCT40NACT_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731833/KAA_TATGCT40NACT_4.fastq.gz	FASTQ	4312867	12061972bc959f5cc1306e3e403ffc23	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731833	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731833	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731833	KAA_TATGCT40NACT_4		sens		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650323	PRJEB7373	ERP007094	SAMEA2806171	ERS563061	ERX606677	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	her		SINGLE	OTHER	SYNTHETIC	other	96959	3878360	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-193	ena-RUN-KI-BN-06-10-2014-20:05:33:258-193	4174250	8f154bbf0abd1e184784114bbabdcda8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650323/ERR650323.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650323/ERR650323.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650323/ERR650323.fastq.gz	3899812	4417607ad5835ce89ea0bb66978354f8	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650323/KL_TGCTGA40NATA_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650323/KL_TGCTGA40NATA_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650323/KL_TGCTGA40NATA_1.fastq.gz	FASTQ	2756438	325a1b03a78b4b68962843dddf602775	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650323	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650323	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650323	KL_TGCTGA40NATA_1		her		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR731840	PRJEB7373	ERP007094	SAMEA3207673	ERS639507	ERX675786	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	btd		SINGLE	OTHER	SYNTHETIC	other	185292	7411680	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:104-19	ena-RUN-KI-BN-14-01-2015-13:03:38:104-19	6922106	73be276cc283bc4f53c4d4a56920ad21	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731840/ERR731840.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731840/ERR731840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731840/ERR731840.fastq.gz	6412387	f59876f54f6211792df79ea439ab639c	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731840/KAA_TGACCC40NGAA_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731840/KAA_TGACCC40NGAA_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731840/KAA_TGACCC40NGAA_3.fastq.gz	FASTQ	4484767	09cbd403dda6ad34bdfba108519d5d34	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731840	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731840	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731840	KAA_TGACCC40NGAA_3		btd		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650325	PRJEB7373	ERP007094	SAMEA2806173	ERS563063	ERX606679	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	her		SINGLE	OTHER	SYNTHETIC	other	108082	4323280	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-195	ena-RUN-KI-BN-06-10-2014-20:05:33:258-195	4722581	836ff2f2bb6850fc83e5063a0397b1ce	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650325/ERR650325.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650325/ERR650325.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650325/ERR650325.fastq.gz	4412855	83c76c1f1443372a99e9cf1c929b88bf	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650325/KL_TGCTGA40NATA_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650325/KL_TGCTGA40NATA_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650325/KL_TGCTGA40NATA_3.fastq.gz	FASTQ	3180331	369c4b7aa516da033ffbfa40d73b9d73	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650325	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650325	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650325	KL_TGCTGA40NATA_3		her		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR731841	PRJEB7373	ERP007094	SAMEA3207674	ERS639508	ERX675787	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	btd		SINGLE	OTHER	SYNTHETIC	other	207941	8317640	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:104-20	ena-RUN-KI-BN-14-01-2015-13:03:38:105-20	7877889	7212deb97b2faa0aebc1c1d4688526be	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731841/ERR731841.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731841/ERR731841.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731841/ERR731841.fastq.gz	7300889	c8833b692dda77d5139c5084eec54f27	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731841/KAA_TGACCC40NGAA_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731841/KAA_TGACCC40NGAA_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731841/KAA_TGACCC40NGAA_4.fastq.gz	FASTQ	5121247	a93ef8618749ce57f8e37a54eefa3936	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731841	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731841	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731841	KAA_TGACCC40NGAA_4		btd		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR731844	PRJEB7373	ERP007094	SAMEA3207677	ERS639511	ERX675790	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	amos		SINGLE	OTHER	SYNTHETIC	other	158396	6335840	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:105-23	ena-RUN-KI-BN-14-01-2015-13:03:38:106-23	5891267	87527e645f28d025454fa942328868a0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731844/ERR731844.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731844/ERR731844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731844/ERR731844.fastq.gz	5465347	2f7fb9a120617041d5685b67a132e8e2	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731844/KAA_TGAGGT40NTCC_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731844/KAA_TGAGGT40NTCC_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731844/KAA_TGAGGT40NTCC_3.fastq.gz	FASTQ	3744515	ff4421caedcdf97d9e897e6f7db8e13a	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731844	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731844	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731844	KAA_TGAGGT40NTCC_3		amos		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR650330	PRJEB7373	ERP007094	SAMEA2806178	ERS563068	ERX606684	ERA367244	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	Hr39		SINGLE	OTHER	SYNTHETIC	other	41573	1662920	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-06-10-2014-20:05:33:258-200	ena-RUN-KI-BN-06-10-2014-20:05:33:258-200	1890318	9ba2cd7c987503aa8c789a95f700c965	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650330/ERR650330.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR650/ERR650330/ERR650330.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR650/ERR650330/ERR650330.fastq.gz	1769934	eac08680ef65136f17a517e4ae065b9b	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650330/KL_TTCTAC40NCGA_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR650/ERR650330/KL_TTCTAC40NCGA_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR650/ERR650330/KL_TTCTAC40NCGA_4.fastq.gz	FASTQ	1297054	c930a2ff9445fa3304927bd37fdeed50	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650330	fasp.sra.ebi.ac.uk:/vol1/err/ERR650/ERR650330	ftp.sra.ebi.ac.uk/vol1/err/ERR650/ERR650330	KL_TTCTAC40NCGA_4		Hr39		2014-10-06				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR731847	PRJEB7373	ERP007094	SAMEA3207680	ERS639514	ERX675793	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	cyc		SINGLE	OTHER	SYNTHETIC	other	202408	8096320	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:106-26	ena-RUN-KI-BN-14-01-2015-13:03:38:106-26	7727717	3e96877ed3fd81a6692218329e8de0ac	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731847/ERR731847.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731847/ERR731847.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731847/ERR731847.fastq.gz	7177355	992f0a46ee958c4da0b649b6c859b4f5	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731847/KAB_TCAAAC40NAAC_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731847/KAB_TCAAAC40NAAC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731847/KAB_TCAAAC40NAAC_2.fastq.gz	FASTQ	5021887	417850d50dece08edef79d7e51925d47	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731847	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731847	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731847	KAB_TCAAAC40NAAC_2		cyc		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR731848	PRJEB7373	ERP007094	SAMEA3207681	ERS639515	ERX675794	ERA401092	7227	Drosophila melanogaster	ILLUMINA	Illumina HiSeq 2000	cyc		SINGLE	OTHER	SYNTHETIC	other	160991	6439640	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-03-05	2018-11-16	Illumina HiSeq 2000 sequencing	Binding specificities of Drosophila melanogaster transcription factors	ena-STUDY-KI-BN-24-09-2014-19:12:48:645-517	ena-EXPERIMENT-KI-BN-14-01-2015-13:03:38:107-27	ena-RUN-KI-BN-14-01-2015-13:03:38:107-27	6120180	411747889a965027f2d4b38e3f74cc68	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731848/ERR731848.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR731/ERR731848/ERR731848.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR731/ERR731848/ERR731848.fastq.gz	5682066	6a706c9cce9817d9f219ec48f5360be8	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731848/KAB_TCAAAC40NAAC_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR731/ERR731848/KAB_TCAAAC40NAAC_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR731/ERR731848/KAB_TCAAAC40NAAC_3.fastq.gz	FASTQ	3989090	bf950a3b9e6c4defb7943331b2f007a5	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731848	fasp.sra.ebi.ac.uk:/vol1/err/ERR731/ERR731848	ftp.sra.ebi.ac.uk/vol1/err/ERR731/ERR731848	KAB_TCAAAC40NAAC_3		cyc		2015-01-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
